"tf","gene","Gain","Cover","Frequency","Cor"
"HES2","PPARG",0.0254567747443761,0.0129733520336606,0.0129733520336606,0.168826391979011
"KLF2","PPARG",0.0244512552174751,0.0675504672455363,0.0675504672455363,-0.141490749889571
"TFAP2A","PPARG",0.0217140680359697,0.00872217932353142,0.00872217932353142,0.125841738496594
"PITX2","PPARG",0.0211763883285801,0.0130700054104879,0.0130700054104879,0.150573206086756
"HEY1","PPARG",0.0146927796773946,0.00879545729128911,0.00879545729128911,0.0573539476047075
"RUNX2","PPARG",0.0133128007343276,0.0501560111571615,0.0501560111571615,0.0116717840808248
"POU2F1","PPARG",0.0114164605205269,0.034935468112265,0.034935468112265,-0.08699082765887
"KLF4","PPARG",0.010322327377804,0.0130933808195576,0.0130933808195576,0.0351469749436553
"GATA3","PPARG",0.00989935121508477,0.00649836372136512,0.00649836372136512,0.0203061005032516
"ZNF382","PPARG",0.00833508852260098,0.00645161290322581,0.00645161290322581,0.0496151483822124
"MNX1","PPARG",0.00503487099922465,0.00224719101123595,0.00224719101123595,0.00598066214286783
"MIXL1","PPARG",0.00461374411166316,0.0216986830977407,0.0216986830977407,-0.197035886139056
"ZNF410","PPARG",0.00413870372866594,0.0021505376344086,0.0021505376344086,-0.00510551742997378
"TFAP2E","PPARG",0.00393545269821732,0.00217391304347826,0.00217391304347826,-0.01227931743634
"ZNF282","PPARG",0.00365967998719406,0.00874555473260108,0.00874555473260108,0.202573095760941
"RUNX1","PPARG",0.00328473399691819,0.0153405718307936,0.0153405718307936,-0.0740490240277899
"TP53","PPARG",0.0029356599782918,0.0021505376344086,0.0021505376344086,0.297825936555795
"TCF3","PPARG",0.00292854727413928,0.0173710806793051,0.0173710806793051,0.0283931496151679
"ZNF140","PPARG",0.00249962379892867,0.0043010752688172,0.0043010752688172,0.108069942213669
"TCF4","PPARG",0.00205809557105976,0.0107994389901823,0.0107994389901823,-0.0314575351199674
"BHLHE41","PPARG",0.00163286095418704,0.00869565217391304,0.00869565217391304,-0.201064383164309
"KLF9","PPARG",0.00159516578622792,0.00645161290322581,0.00645161290322581,-0.112278447898753
"MAFK","PPARG",0.00120119879259436,0.00449438202247191,0.00449438202247191,0.135883566245118
"HIC2","PPARG",0.0011673783607295,0.00647498831229547,0.00647498831229547,-0.00813764511320234
"SP1","PPARG",0.000684821734655465,0.00442110405471422,0.00442110405471422,-0.0884900975373978
"PRDM4","PPARG",0.000646664492856665,0.00434782608695652,0.00434782608695652,-0.0737279438405294
"ZNF384","PPARG",0.000403588573843239,0.00224719101123595,0.00224719101123595,0.00113125099466632
"KLF11","PPARG",0.000329289486525398,0.0021505376344086,0.0021505376344086,-0.0716303413751446
"HLTF","PPARG",0,0,0,0.219692975752551
"REST","PPARG",0,0,0,-0.099203414062608
"NFATC2","PPARG",0,0,0,0.149868957726771
"NR4A2","PPARG",0,0,0,-0.100544663501074
"FOXH1","PPARG",0,0,0,0.0782871444562228
"MEF2C","PPARG",0,0,0,-0.0656658822361967
"POU2F2","PPARG",0,0,0,0.00513638397115082
"ELK4","PPARG",0,0,0,0.00188691598967899
"ESR2","PPARG",0,0,0,-0.115567277158328
"FOXP2","PPARG",0,0,0,-0.0158691468185407
"NFATC3","PPARG",0,0,0,0.124315620180013
"POU6F1","PPARG",0,0,0,-0.0578939318209444
"BARHL2","PPARG",0,0,0,-0.0995957585253252
"ELF4","PPARG",0,0,0,0.056595729512466
"ELF5","PPARG",0,0,0,-0.00236413598631062
"ETV6","PPARG",0,0,0,0.02943795467787
"HEY2","PPARG",0,0,0,-0.0123528570438078
"HNF1B","PPARG",0,0,0,-0.00880436230435394
"HSF1","PPARG",0,0,0,0.19560830375019
"MEF2B","PPARG",0,0,0,-0.0259086857214639
"NEUROG2","PPARG",0,0,0,0.10974222507513
"NHLH1","PPARG",0,0,0,-0.00947641443577412
"SPDEF","PPARG",0,0,0,-0.0353766140929786
"RHOXF1","PPARG",0,0,0,-0.0301200473471788
"NR3C1","PPARG",0,0,0,-0.120739433778106
"NR3C2","PPARG",0,0,0,-0.0500922402771684
"RARA","PPARG",0,0,0,-0.00280195022186836
"BCL6B","PPARG",0,0,0,0.0422335738646748
"ONECUT3","PPARG",0,0,0,-0.0119319985782235
"HSF4","PPARG",0,0,0,-0.103569684797802
"MEF2D","PPARG",0,0,0,-0.15502522156186
"MEIS1","PPARG",0,0,0,-0.0419376172352705
"POU3F1","PPARG",0,0,0,-0.0356476334630029
"POU4F1","PPARG",0,0,0,-0.0466473497304671
"BHLHE40","PPARG",0,0,0,0.223843058797101
"HES7","PPARG",0,0,0,0.0591331413448143
"MNT","PPARG",0,0,0,-0.0250923420440443
"CEBPB","PPARG",0,0,0,-0.0613642695738604
"CEBPG","PPARG",0,0,0,0.0518570315967145
"FOXC1","PPARG",0,0,0,-0.000331917419639655
"HOXB3","PPARG",0,0,0,-0.0592015529477837
"HOXC10","PPARG",0,0,0,0.0124347533156418
"GATA2","PPARG",0,0,0,0.120547464413412
"HIF1A","PPARG",0,0,0,-0.0433905254736334
"NR2F2","PPARG",0,0,0,0.0734183373935048
"POU5F1","PPARG",0,0,0,-0.0388373205871396
"ZBTB7A","PPARG",0,0,0,0.106295172604956
"ZEB1","PPARG",0,0,0,-0.040032417198492
"ARNT2","PPARG",0,0,0,0.0155558203193119
"HES6","PPARG",0,0,0,-0.0370687690328789
"HOXB4","PPARG",0,0,0,-0.0330294496684408
"NKX6-3","PPARG",0,0,0,-0.0446076735531506
"SNAI1","PPARG",0,0,0,0.000340769320202678
"SNAI3","PPARG",0,0,0,-0.0751782766477523
"VEZF1","PPARG",0,0,0,-0.00259693916909955
"ZBTB26","PPARG",0,0,0,-0.0557525537440263
"ZBTB6","PPARG",0,0,0,0.0156160529283856
"ZNF135","PPARG",0,0,0,-0.0290402799119696
"ZNF460","PPARG",0,0,0,0.00110615802691462
"BCL6","PPARG",0,0,0,-0.0734764851809057
"FOXD2","PPARG",0,0,0,-0.0327442116007856
"GFI1","PPARG",0,0,0,-0.0823669415800003
"SP3","PPARG",0,0,0,-0.107450303186321
"NKX2-2","PPARG",0,0,0,0.00778232808197687
"ZNF16","PPARG",0,0,0,-0.0269052927458308
"FOXA2","PPARG",0,0,0,0.0108753607762482
"LHX2","PPARG",0,0,0,-0.0211697781887707
"MEF2A","PPARG",0,0,0,-0.018502350510241
"NR4A1","PPARG",0,0,0,-0.0849002868971188
"POU2F3","PPARG",0,0,0,0.0948812015976064
"PRDM1","PPARG",0,0,0,-0.05815815152096
"SNAI2","PPARG",0,0,0,0.0164650831289964
"SPI1","PPARG",0,0,0,-0.0508102876650606
"ZNF263","PPARG",0,0,0,0.0174249652854653
"KLF6","PRDM1",0.441489607251513,0.138,0.138,-0.832027346836784
"FOXP1","PRDM1",0.295697609425865,0.074,0.074,-0.786077120335653
"STAT1","PRDM1",0.173323020635953,0.138,0.138,0.626288345755472
"MIXL1","PRDM1",0.0257489151952924,0.034,0.034,0.548329311445678
"KLF13","PRDM1",0.0167663259760751,0.062,0.062,0.528567051676125
"SPIB","PRDM1",0.0154075122257129,0.11,0.11,-0.52017948622543
"KLF10","PRDM1",0.00724717874012239,0.066,0.066,0.323787793315384
"MEF2D","PRDM1",0.00479098139074927,0.058,0.058,0.115376722662896
"NFE2L1","PRDM1",0.00408197415240614,0.062,0.062,-0.107212997215655
"RUNX1","PRDM1",0.00381729972971852,0.04,0.04,0.278869424814622
"KLF9","PRDM1",0.00217574230469375,0.028,0.028,-0.672632579160617
"IRF1","PRDM1",0.00150261829715358,0.02,0.02,0.218016145795542
"TCF4","PRDM1",0.00146318167261454,0.032,0.032,-0.0440914779701345
"MAF","PRDM1",0.00140803248850475,0.026,0.026,0.188837746523428
"ZNF652","PRDM1",0.00121660138606705,0.024,0.024,0.102584145678515
"HOXB4","PRDM1",0.000810165748536658,0.018,0.018,0.20834678585972
"NFIC","PRDM1",0.000653437252844189,0.014,0.014,-0.291076396356808
"FOXO3","PRDM1",0.000578225072366974,0.012,0.012,0.148708419675888
"MAFG","PRDM1",0.000461585457632694,0.01,0.01,-0.10803068102472
"ZNF75D","PRDM1",0.000400439204557132,0.008,0.008,0.268645918207034
"SPI1","PRDM1",0.000388220973988355,0.01,0.01,-0.0395138965661281
"STAT3","PRDM1",0.000157507388257309,0.004,0.004,-0.116273607735363
"IKZF1","PRDM1",0.000143366544185966,0.004,0.004,-0.258154010064045
"MEF2C","PRDM1",7.29347644728663e-05,0.002,0.002,0.300047496750437
"BACH1","PRDM1",7.21829713165251e-05,0.002,0.002,-0.554452301113987
"MAZ","PRDM1",6.3104581482101e-05,0.002,0.002,-0.0031172546069614
"ZNF384","PRDM1",6.22291679180348e-05,0.002,0.002,-0.0462285064507387
"RREB1","PRDM1",0,0,0,-0.11681624705285
"ZNF354C","PRDM1",0,0,0,-0.214362720925164
"CTCF","PRDM1",0,0,0,0.155172887595129
"REST","PRDM1",0,0,0,0.0642506219674883
"NFATC2","PRDM1",0,0,0,-0.27754591672537
"FOXH1","PRDM1",0,0,0,0.0160506250842115
"FOXP2","PRDM1",0,0,0,0.0680082985516955
"KLF5","PRDM1",0,0,0,-0.0298053607341554
"NFAT5","PRDM1",0,0,0,-0.236748217256151
"POU6F1","PRDM1",0,0,0,0.102824597319511
"HSF1","PRDM1",0,0,0,-0.226161498301896
"MEF2B","PRDM1",0,0,0,0.0528574464255217
"NKX6-1","PRDM1",0,0,0,-0.0873452993156511
"SP4","PRDM1",0,0,0,-0.00219826149424487
"ZBTB18","PRDM1",0,0,0,-0.501659512123003
"MNX1","PRDM1",0,0,0,0.0314508729681115
"EGR3","PRDM1",0,0,0,-0.106465936759842
"KLF16","PRDM1",0,0,0,-0.168671100027875
"E2F7","PRDM1",0,0,0,-0.0630963596334692
"HSF2","PRDM1",0,0,0,-0.0964547675649647
"HSF4","PRDM1",0,0,0,0.213284556128143
"CLOCK","PRDM1",0,0,0,0.169723092114149
"FOXO4","PRDM1",0,0,0,0.0374441048309677
"FOXP3","PRDM1",0,0,0,0.0353023005204969
"DLX6","PRDM1",0,0,0,0.0890784519448641
"EMX2","PRDM1",0,0,0,0.216613817905819
"HESX1","PRDM1",0,0,0,0.090634326919327
"HOXB3","PRDM1",0,0,0,0.177801724142034
"HOXC10","PRDM1",0,0,0,0.0474061217199767
"ISL2","PRDM1",0,0,0,0.310787648055617
"FOXK1","PRDM1",0,0,0,-0.121090876133557
"RBPJ","PRDM1",0,0,0,-0.195228491855247
"ZNF24","PRDM1",0,0,0,-0.0153563580169175
"SOX15","PRDM1",0,0,0,-0.0402140876150497
"IRF3","PRDM1",0,0,0,0.363721747867859
"FOXN3","PRDM1",0,0,0,-0.284654672524817
"HES6","PRDM1",0,0,0,-0.102313284529553
"HOXA1","PRDM1",0,0,0,-0.05571610816226
"HOXA4","PRDM1",0,0,0,-0.036947249428505
"HOXC4","PRDM1",0,0,0,0.166137410049174
"KLF11","PRDM1",0,0,0,-0.629356145964629
"KLF15","PRDM1",0,0,0,0.113427547573002
"KLF2","PRDM1",0,0,0,-0.682795954265974
"KLF3","PRDM1",0,0,0,-0.608216571532384
"MAFA","PRDM1",0,0,0,0.00547683951574628
"MSANTD3","PRDM1",0,0,0,-0.0780275033227756
"NKX6-3","PRDM1",0,0,0,0.136691034499191
"SNAI3","PRDM1",0,0,0,0.224679227221139
"SOX12","PRDM1",0,0,0,0.0281916724446419
"THAP11","PRDM1",0,0,0,-0.00477604628204915
"ZNF460","PRDM1",0,0,0,-0.199072109384869
"ZNF682","PRDM1",0,0,0,0.0416706954103566
"EMX1","PRDM1",0,0,0,-0.143622027714244
"FOXD2","PRDM1",0,0,0,0.0724721426865765
"HOXA5","PRDM1",0,0,0,0.0627461914742206
"HOXB2","PRDM1",0,0,0,0.185655240372908
"HOXD3","PRDM1",0,0,0,0.160326579019837
"SOX4","PRDM1",0,0,0,-0.0981119603894743
"SP1","PRDM1",0,0,0,0.195407906483503
"SP2","PRDM1",0,0,0,-0.241789081757068
"SP3","PRDM1",0,0,0,-0.0694083934756867
"BATF","PRDM1",0,0,0,-0.200036726241506
"ZKSCAN5","PRDM1",0,0,0,0.188769080921463
"ZNF148","PRDM1",0,0,0,-0.314659288461908
"ZNF341","PRDM1",0,0,0,0.0737507697968393
"ZNF449","PRDM1",0,0,0,-0.144558468184181
"FOXA3","PRDM1",0,0,0,-0.04347508867397
"BATF3","PRDM1",0,0,0,-0.325847748664892
"CTCFL","PRDM1",0,0,0,0.00477768787191257
"E2F6","PRDM1",0,0,0,0.175053970910354
"EGR1","PRDM1",0,0,0,-0.387199515584107
"EHF","PRDM1",0,0,0,-0.0499156029037991
"ELF1","PRDM1",0,0,0,-0.488880822662132
"ELF3","PRDM1",0,0,0,0.0386394535437529
"ETV1","PRDM1",0,0,0,0.0303638539735062
"ETV4","PRDM1",0,0,0,-0.0142902967760746
"FOXA2","PRDM1",0,0,0,0.055075010136818
"FOXK2","PRDM1",0,0,0,-0.0440405529921165
"GABPA","PRDM1",0,0,0,-0.0671634879108977
"KLF4","PRDM1",0,0,0,-0.449978800934815
"MAFK","PRDM1",0,0,0,-0.172381928379124
"MEF2A","PRDM1",0,0,0,-0.337254803249776
"MZF1","PRDM1",0,0,0,0.0605890424384411
"RUNX3","PRDM1",0,0,0,-0.576161448884597
"SNAI2","PRDM1",0,0,0,0.0421636197416447
"SOX2","PRDM1",0,0,0,0.0219368121779015
"TWIST1","PRDM1",0,0,0,-0.107344588710322
"ZNF263","PRDM1",0,0,0,-0.143252880431243
"IRF1","PRDM15",0.193449847066272,0.09,0.09,0.449307605345427
"PAX5","PRDM15",0.163770049177501,0.034,0.034,-0.337971931654515
"ZSCAN29","PRDM15",0.135037077797566,0.134,0.134,0.353073715878206
"JUN","PRDM15",0.0707608629134806,0.112,0.112,0.26502883171135
"KLF10","PRDM15",0.0644658053438496,0.036,0.036,0.405735897297341
"FOXP1","PRDM15",0.050986701133216,0.062,0.062,-0.208458709133466
"MYC","PRDM15",0.0492759741240564,0.014,0.014,-0.31055732886054
"KLF15","PRDM15",0.0324238402128317,0.054,0.054,0.153708862874425
"ZBTB7A","PRDM15",0.0276536279915679,0.03,0.03,-0.246391452872157
"MAX","PRDM15",0.0274366041659826,0.032,0.032,-0.319304360383405
"ETS1","PRDM15",0.023483555335708,0.024,0.024,-0.375368378376767
"YY1","PRDM15",0.0214223256629592,0.012,0.012,-0.283564537179019
"TCF4","PRDM15",0.0162636743766795,0.044,0.044,-0.136400228026151
"MEF2A","PRDM15",0.0134731431573458,0.034,0.034,-0.162148945331555
"RHOXF1","PRDM15",0.0118031193904516,0.03,0.03,0.172441993872285
"FOXO3","PRDM15",0.0117562597184904,0.024,0.024,0.316084667455946
"PRDM4","PRDM15",0.0106711938491158,0.024,0.024,-0.226954673082905
"KLF16","PRDM15",0.0101806428030987,0.028,0.028,-0.284893006468039
"HES1","PRDM15",0.0101577659779041,0.004,0.004,-0.23346669249787
"HEY1","PRDM15",0.00970142832845677,0.032,0.032,0.0564701263616928
"ELK3","PRDM15",0.00700941834162122,0.014,0.014,0.262252473453521
"CREB1","PRDM15",0.00681262609955545,0.024,0.024,-0.159445102981033
"KLF11","PRDM15",0.00627448685916423,0.006,0.006,-0.204234443359364
"BHLHE41","PRDM15",0.0045017577762447,0.014,0.014,0.302231575112204
"RBPJ","PRDM15",0.00359289215148354,0.014,0.014,-0.168464867248215
"ZNF148","PRDM15",0.00234589209641461,0.01,0.01,-0.160911676450386
"ZEB1","PRDM15",0.00232630915646357,0.008,0.008,-0.15375044895715
"RELA","PRDM15",0.00217635998130475,0.006,0.006,-0.168516838733625
"ZNF384","PRDM15",0.00197318773039841,0.01,0.01,0.0426779928779817
"TP53","PRDM15",0.0017273010946181,0.006,0.006,-0.306304040029114
"HSF2","PRDM15",0.000931614465839757,0.004,0.004,-0.172801289408945
"TEAD3","PRDM15",0.00083561615744262,0.004,0.004,0.0796067837531556
"FOXP3","PRDM15",0.000832714312444757,0.004,0.004,0.0624495744838475
"MAFK","PRDM15",0.000792400178122507,0.004,0.004,-0.194303478114991
"TCF3","PRDM15",0.000510523721588481,0.002,0.002,0.19835931677042
"MNT","PRDM15",0.000447252936308123,0.002,0.002,0.078824951598462
"ERF","PRDM15",0.000437289471983808,0.002,0.002,-0.101265563663914
"TCFL5","PRDM15",0.000415877663357007,0.002,0.002,-0.11212062615081
"MEF2C","PRDM15",0.000393516375978819,0.002,0.002,0.127331410169484
"NR2C1","PRDM15",0.000381534344119351,0.002,0.002,-0.0464820745290499
"HIF1A","PRDM15",0.000379501243979094,0.002,0.002,-0.112088031910809
"ZNF740","PRDM15",0.000378876675020394,0.002,0.002,-0.00975101506413558
"CEBPD","PRDM15",0.000349552640012708,0.002,0.002,-0.0278301609267582
"RREB1","PRDM15",0,0,0,0.0300351798971627
"HLTF","PRDM15",0,0,0,-0.13557195983874
"ZNF354C","PRDM15",0,0,0,-0.108429506106163
"NFATC2","PRDM15",0,0,0,-0.154009751389383
"INSM1","PRDM15",0,0,0,-0.0466417020643343
"NR4A2","PRDM15",0,0,0,-0.170784126078452
"NR2C2","PRDM15",0,0,0,-0.0684178207117437
"POU2F2","PRDM15",0,0,0,0.139713106138892
"ELK4","PRDM15",0,0,0,-0.103436935344466
"FOXP2","PRDM15",0,0,0,-0.0191080153755429
"KLF5","PRDM15",0,0,0,-0.171454948944439
"NFAT5","PRDM15",0,0,0,0.0564299619442676
"LIN54","PRDM15",0,0,0,-0.0195530488288109
"NFATC1","PRDM15",0,0,0,-0.0877126896280777
"NFATC3","PRDM15",0,0,0,-0.0609241358189849
"FLI1","PRDM15",0,0,0,0.051790646325935
"HEY2","PRDM15",0,0,0,0.00525747793981947
"HINFP","PRDM15",0,0,0,0.0134242105808406
"HNF1B","PRDM15",0,0,0,-0.0369754290966914
"HSF1","PRDM15",0,0,0,-0.245355535216694
"TBX2","PRDM15",0,0,0,0.0849557104375658
"EGR2","PRDM15",0,0,0,-0.139004736895326
"EGR3","PRDM15",0,0,0,-0.0648205794104167
"EGR4","PRDM15",0,0,0,-0.0202342644067109
"ZNF143","PRDM15",0,0,0,0.0281916735294138
"ETV2","PRDM15",0,0,0,-0.0172404841174555
"ETV3","PRDM15",0,0,0,-0.0502186073204273
"HSF4","PRDM15",0,0,0,0.180668485299814
"POU4F1","PRDM15",0,0,0,-0.0289719650004425
"TFAP2B","PRDM15",0,0,0,-0.0361083057776735
"TFAP2C","PRDM15",0,0,0,-0.0370050699738294
"BHLHE40","PRDM15",0,0,0,-0.21844572463251
"HES5","PRDM15",0,0,0,-0.0466665804704945
"HES7","PRDM15",0,0,0,-0.100498876931868
"CEBPB","PRDM15",0,0,0,0.0952658556840622
"FOXC1","PRDM15",0,0,0,-0.0284861337272191
"FOXO4","PRDM15",0,0,0,0.149949992344389
"RXRB","PRDM15",0,0,0,0.0464426485839867
"TP63","PRDM15",0,0,0,-0.114869283431439
"TP73","PRDM15",0,0,0,0.0693941767376246
"ELK1","PRDM15",0,0,0,-0.144733218964942
"HOXA10","PRDM15",0,0,0,-0.0802531938986865
"FOXK1","PRDM15",0,0,0,-0.141474380779619
"MYCN","PRDM15",0,0,0,-0.0312951694238464
"TEAD2","PRDM15",0,0,0,-0.108064914479768
"RORB","PRDM15",0,0,0,-0.0325559239425135
"ARNT2","PRDM15",0,0,0,-0.0734035593253895
"ETS2","PRDM15",0,0,0,-0.101295674787161
"FOXN3","PRDM15",0,0,0,-0.132125621619658
"GLI3","PRDM15",0,0,0,-0.0287368639455892
"HES6","PRDM15",0,0,0,-0.107069401359943
"KLF3","PRDM15",0,0,0,-0.172934735700674
"MAZ","PRDM15",0,0,0,-0.151535893488737
"MSANTD3","PRDM15",0,0,0,-0.109743111146372
"NFATC4","PRDM15",0,0,0,0.136482848378311
"NHLH2","PRDM15",0,0,0,-0.023808513519074
"PLAGL2","PRDM15",0,0,0,-0.115330820584925
"PPARD","PRDM15",0,0,0,-0.134618336438726
"THAP11","PRDM15",0,0,0,-0.129824680104133
"THRB","PRDM15",0,0,0,-0.0410968678625224
"ZBTB26","PRDM15",0,0,0,-0.00322089865398045
"ZKSCAN1","PRDM15",0,0,0,0.268290638831236
"ZNF135","PRDM15",0,0,0,-0.0420632312759114
"ZNF460","PRDM15",0,0,0,-0.0496477214862879
"ZNF528","PRDM15",0,0,0,-0.0328156180115958
"ZNF682","PRDM15",0,0,0,-0.0817978645579221
"ZNF684","PRDM15",0,0,0,-0.0316846931373138
"ATF3","PRDM15",0,0,0,-0.083675206851604
"FOXD2","PRDM15",0,0,0,0.0174044946716595
"HES2","PRDM15",0,0,0,-0.0829140786246014
"SP3","PRDM15",0,0,0,0.0347079966121381
"TFEC","PRDM15",0,0,0,-0.199547254515405
"ATF2","PRDM15",0,0,0,-0.0854569915243577
"NFIB","PRDM15",0,0,0,-0.0306355799425047
"ZBTB12","PRDM15",0,0,0,-0.0300211998563038
"ZBTB14","PRDM15",0,0,0,-0.00443643679571199
"ZNF16","PRDM15",0,0,0,-0.0600229502101611
"ZNF449","PRDM15",0,0,0,0.0231283607317558
"FOXA3","PRDM15",0,0,0,-0.0584687089576439
"CTCFL","PRDM15",0,0,0,0.00512885699630672
"EBF1","PRDM15",0,0,0,-0.194975822592855
"EGR1","PRDM15",0,0,0,-0.21779032396569
"FOXA2","PRDM15",0,0,0,0.000734633077015906
"FOXK2","PRDM15",0,0,0,-0.0729856014141467
"KLF4","PRDM15",0,0,0,-0.145058326360118
"KLF9","PRDM15",0,0,0,-0.191271611958603
"LHX2","PRDM15",0,0,0,-0.025541156941962
"TEAD1","PRDM15",0,0,0,-0.0424633646992567
"TEAD4","PRDM15",0,0,0,-0.178763081199197
"TFAP2A","PRDM15",0,0,0,-0.0491199714286451
"CREM","PRDM15",0,0,0,-0.0456290472497054
"JUND","PRDM4",0.788428012982999,0.182,0.182,0.80653271483136
"JUNB","PRDM4",0.136007272849163,0.058,0.058,0.765953882500903
"IRF2","PRDM4",0.0275490227763057,0.038,0.038,-0.634435524954258
"IRF4","PRDM4",0.00957078907341604,0.046,0.046,-0.67844340320097
"RFX1","PRDM4",0.00757024140496861,0.074,0.074,0.197332866752171
"POU2F2","PRDM4",0.00401964549847,0.05,0.05,-0.53912595421572
"RORA","PRDM4",0.00329609582856945,0.046,0.046,0.44061558709251
"HIC2","PRDM4",0.0031228762940997,0.052,0.052,0.156965373325969
"IRF1","PRDM4",0.00279183819451748,0.048,0.048,0.00208495617762777
"RELB","PRDM4",0.00249092269991746,0.036,0.036,0.399080833419349
"ZNF148","PRDM4",0.00222715443591667,0.04,0.04,0.387466529975956
"MEF2A","PRDM4",0.00198995542004155,0.052,0.052,0.427839152818746
"ZNF384","PRDM4",0.0019091254067767,0.044,0.044,-0.0130759519577253
"YY1","PRDM4",0.00182240622003607,0.042,0.042,0.467584893841807
"KLF3","PRDM4",0.00149882626382112,0.04,0.04,0.73006560420154
"RFX3","PRDM4",0.000962129712870002,0.024,0.024,0.161213612105023
"KLF10","PRDM4",0.000833097795904893,0.02,0.02,-0.00339769277563894
"THAP1","PRDM4",0.000674261451993218,0.016,0.016,-0.0616322694887407
"RXRB","PRDM4",0.000573357079887093,0.016,0.016,-0.0967724174528476
"SOX4","PRDM4",0.000553031960497073,0.016,0.016,-0.106986592222221
"PPARD","PRDM4",0.000492745252687038,0.008,0.008,0.304859556773017
"REST","PRDM4",0.000407939135649194,0.012,0.012,-0.00238581295215235
"CLOCK","PRDM4",0.000264185426163961,0.008,0.008,-0.125449561302648
"TCF7","PRDM4",0.000216410120606052,0.008,0.008,0.500149390857447
"TCFL5","PRDM4",0.000150026206101503,0.004,0.004,0.380420002824311
"HOXC4","PRDM4",0.000146805136608194,0.004,0.004,-0.194455124645127
"NFIA","PRDM4",0.000127985011219607,0.004,0.004,0.0809838206332361
"BATF","PRDM4",9.62410781248216e-05,0.004,0.004,-0.231457133873937
"MAZ","PRDM4",6.51479112904594e-05,0.002,0.002,-0.211882867452039
"HES1","PRDM4",5.10371914826651e-05,0.002,0.002,0.52595704809285
"VEZF1","PRDM4",4.75504101139582e-05,0.002,0.002,0.105830561096942
"NR4A2","PRDM4",4.38637697809975e-05,0.002,0.002,0.692352868514654
"TBP","PRDM4",0,0,0,-0.139213552818865
"NRF1","PRDM4",0,0,0,0.119103923946796
"ESR2","PRDM4",0,0,0,-0.0227312036921004
"STAT1","PRDM4",0,0,0,-0.378718126098566
"KLF5","PRDM4",0,0,0,-0.142632290461024
"LIN54","PRDM4",0,0,0,-0.242660106406026
"IRF9","PRDM4",0,0,0,0.0345025040527816
"MIXL1","PRDM4",0,0,0,-0.291154256992179
"MYF6","PRDM4",0,0,0,-0.0798540046529988
"NFIX","PRDM4",0,0,0,0.0510747209001409
"MNX1","PRDM4",0,0,0,-0.0435534237151919
"ZNF143","PRDM4",0,0,0,-0.297102556499793
"E2F7","PRDM4",0,0,0,-0.164382192363563
"MEIS1","PRDM4",0,0,0,-0.0939314141052344
"MEIS3","PRDM4",0,0,0,-0.0332292977092043
"POU3F1","PRDM4",0,0,0,0.187545419068114
"POU3F2","PRDM4",0,0,0,-0.0527189049199294
"POU5F1B","PRDM4",0,0,0,0.0748523308593104
"TEAD3","PRDM4",0,0,0,-0.0318413864246635
"E2F8","PRDM4",0,0,0,-0.224541057071594
"HOXC10","PRDM4",0,0,0,-0.0502652247416916
"NR2F2","PRDM4",0,0,0,-0.0374880637345748
"PBX3","PRDM4",0,0,0,-0.0497899988940654
"POU5F1","PRDM4",0,0,0,-0.0614991979141366
"TEAD2","PRDM4",0,0,0,0.0675265792645501
"TFDP1","PRDM4",0,0,0,-0.212339748183962
"ZNF282","PRDM4",0,0,0,-0.169371984486721
"RORB","PRDM4",0,0,0,-0.0425508392681719
"HES6","PRDM4",0,0,0,0.0949796563655796
"HOXA4","PRDM4",0,0,0,-0.0240483467114247
"HOXB4","PRDM4",0,0,0,-0.157638765160416
"HOXB9","PRDM4",0,0,0,-0.0359904450145715
"IKZF1","PRDM4",0,0,0,0.00729639656255611
"KLF15","PRDM4",0,0,0,-0.102227151754766
"ZBTB6","PRDM4",0,0,0,-0.248225291475417
"ZNF135","PRDM4",0,0,0,-0.0339303297574566
"ZNF317","PRDM4",0,0,0,0.362762178972481
"ZNF460","PRDM4",0,0,0,0.0930055751012836
"ZNF682","PRDM4",0,0,0,-0.124308397987669
"GFI1","PRDM4",0,0,0,-0.0844613086265519
"HES2","PRDM4",0,0,0,-0.0885431081176627
"HOXA9","PRDM4",0,0,0,-0.0428516600960044
"NRL","PRDM4",0,0,0,-0.107418513894592
"NFIB","PRDM4",0,0,0,-0.033538736108839
"ZBTB14","PRDM4",0,0,0,0.0789474530968918
"ZNF16","PRDM4",0,0,0,-0.0414461616396262
"ZNF341","PRDM4",0,0,0,-0.199964166808228
"BATF3","PRDM4",0,0,0,-0.113673885607907
"E2F6","PRDM4",0,0,0,-0.22647864469005
"EGR1","PRDM4",0,0,0,0.320622400424647
"ESRRA","PRDM4",0,0,0,-0.11269912637353
"ETV1","PRDM4",0,0,0,-0.0483522197314771
"ETV4","PRDM4",0,0,0,-0.156262353820306
"FOSL1","PRDM4",0,0,0,-0.103691522179631
