"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","transition","direction","key","padj","significant","log2_fold_enrichment"
"MA0152.1",428,1830,5.16409266409266,4.575,1.12876342384539,0.0024155284423728,"NFATC2",0.00351950042580099,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00351950042580099,FALSE,0.174744423212013
"MA0877.2",42,135,0.506756756756757,0.3375,1.5015015015015,0.00291702199329856,"BARHL1",0.00424190722612227,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00424190722612227,TRUE,0.586406878425402
"MA0906.1",80,290,0.965250965250965,0.725,1.33138064172547,0.0030808759157707,"HOXC12",0.00447146582327809,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00447146582327809,FALSE,0.412924180343161
"MA1146.1",198,801,2.38899613899614,2.0025,1.19300681098434,0.00320111720244641,"NR1H4::RXRA",0.00463695812237868,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00463695812237868,FALSE,0.254603488826502
"MA0674.1",173,691,2.08735521235521,1.7275,1.20830981901894,0.00324102687813572,"NKX6-1",0.00468567064164583,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00468567064164583,FALSE,0.272991613088619
"MA0635.1",58,200,0.69980694980695,0.5,1.3996138996139,0.00334741653237885,"BARHL2",0.0048301213407246,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0048301213407246,FALSE,0.485029927996107
"MA1585.1",200,811,2.41312741312741,2.0275,1.19019847749811,0.00341993554827444,"ZKSCAN1",0.00492523536488944,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00492523536488944,FALSE,0.25120338956644
"MA0636.1",117,449,1.41167953667954,1.1225,1.25762096808867,0.00364682494257701,"BHLHE41",0.00524187169010106,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00524187169010106,FALSE,0.330698323866741
"MA0828.1",139,546,1.67712355212355,1.365,1.22866194294766,0.00414067502466512,"SREBF2(var.2)",0.00594027609307727,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00594027609307727,FALSE,0.297089197866225
"MA0070.1",201,819,2.42519305019305,2.0475,1.18446547017976,0.00418147096081131,"PBX1",0.00598728855425189,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00598728855425189,FALSE,0.244237359413893
"MA1568.1",121,469,1.45994208494208,1.1725,1.24515316412971,0.00448550108384232,"TCF21(var.2)",0.0064103138094758,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0064103138094758,FALSE,0.316324375270305
"MA1463.1",132,517,1.59266409266409,1.2925,1.23223527478847,0.00458157897686243,"ARGFX",0.00653510117923398,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00653510117923398,FALSE,0.301278911701055
"MA0100.3",250,1040,3.01640926640927,2.6,1.16015741015741,0.00469924785820333,"MYB",0.00669015057675512,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00669015057675512,FALSE,0.214321807029868
"MA0612.2",95,359,1.14623552123552,0.8975,1.27714264204515,0.00514368966270076,"EMX1",0.00730893807309479,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00730893807309479,FALSE,0.352920795997529
"MA0854.1",98,372,1.18243243243243,0.93,1.27143272304563,0.0052210144910464,"Alx1",0.00740470876486808,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00740470876486808,FALSE,0.346456259569886
"MA0766.2",189,771,2.28040540540541,1.9275,1.18308970449048,0.00560664734605747,"GATA5",0.00793654444052917,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00793654444052917,FALSE,0.242560685598387
"MA0594.2",24,70,0.28957528957529,0.175,1.65471594043023,0.00580995890652312,"HOXA9",0.00820876769747395,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00820876769747395,TRUE,0.726584447507524
"MA1600.1",483,2107,5.8277027027027,5.2675,1.10635077412486,0.00600833429387984,"ZNF684",0.00846605356957546,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00846605356957546,FALSE,0.145810175893094
"MA1532.1",375,1612,4.5246138996139,4.03,1.12273297757169,0.00601475655747318,"NR1D2",0.00846605356957546,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00846605356957546,FALSE,0.167016133702604
"MA0886.1",91,344,1.09797297297297,0.86,1.2767127592709,0.00611677310645582,"EMX2",0.00859343265050102,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00859343265050102,FALSE,0.352435107366589
"MA0880.1",119,465,1.43581081081081,1.1625,1.23510607381575,0.00628849095658544,"Dlx3",0.00880152768032408,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00880152768032408,FALSE,0.304636117248769
"MA0881.1",119,465,1.43581081081081,1.1625,1.23510607381575,0.00628849095658544,"Dlx4",0.00880152768032408,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00880152768032408,FALSE,0.304636117248769
"MA1563.1",157,632,1.89430501930502,1.58,1.19892722740824,0.00653550325891215,"SOX18",0.00913012253024057,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00913012253024057,FALSE,0.261745295898527
"MA1588.1",335,1432,4.04198841698842,3.58,1.12904704385151,0.00658121293401552,"ZNF136",0.00917679410986089,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00917679410986089,FALSE,0.175106877742082
"MA1518.1",104,401,1.25482625482625,1.0025,1.25169701229552,0.00673388928013114,"LHX1",0.00937216679660044,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00937216679660044,FALSE,0.32388653613987
"MA1501.1",110,427,1.32722007722008,1.0675,1.2432974962249,0.00677160774905442,"HOXB7",0.00940711244095828,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00940711244095828,FALSE,0.314172706144581
"MA0083.3",129,510,1.55646718146718,1.275,1.22075857369975,0.00694196591630862,"SRF",0.00962584864975136,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00962584864975136,FALSE,0.287779092228904
"MA0873.1",67,244,0.808397683397683,0.61,1.32524210393063,0.00703785510584659,"HOXD12",0.00974070484037394,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00974070484037394,FALSE,0.406257033384903
"MA0007.3",197,811,2.3769305019305,2.0275,1.17234550033564,0.00710375070387315,"Ar",0.0098137000464618,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0098137000464618,FALSE,0.229399037707162
"MA0727.1",174,709,2.09942084942085,1.7725,1.18444053563941,0.00724671316929972,"NR3C2",0.00999269505415451,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.00999269505415451,FALSE,0.244206988510826
"MA0757.1",196,807,2.36486486486486,2.0175,1.17217589336548,0.00727835386173404,"ONECUT3",0.0100178080827557,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0100178080827557,FALSE,0.229190303483548
"MA1555.1",177,725,2.13561776061776,1.8125,1.17827186792704,0.00839794702008279,"RXRB(var.2)",0.0115375110073329,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0115375110073329,FALSE,0.236673681459173
"MA1570.1",170,694,2.0511583011583,1.735,1.18222380470219,0.00845668799796875,"TFAP4(var.2)",0.0115968552325086,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0115968552325086,FALSE,0.241504395744939
"MA0874.1",87,331,1.04971042471042,0.8275,1.26853223529961,0.00858805840153493,"Arx",0.0117553973716423,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0117553973716423,FALSE,0.3431613181987
"MA0710.1",162,659,1.9546332046332,1.6475,1.18642379643897,0.00870291071055264,"NOTO",0.0118907900917075,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0118907900917075,FALSE,0.246620655742078
"MA0041.1",570,2525,6.87741312741313,6.3125,1.08949118850109,0.00987513352522171,"Foxd3",0.0134677323762621,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0134677323762621,FALSE,0.123655852579436
"MA0756.1",122,487,1.47200772200772,1.2175,1.20904125010901,0.0114721363489006,"ONECUT2",0.0156171783143792,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0156171783143792,FALSE,0.27386466059838
"MA0907.1",147,599,1.77364864864865,1.4975,1.18440644317105,0.0126315320055423,"HOXC13",0.0171641582443253,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0171641582443253,FALSE,0.244165461984253
"MA0113.3",178,739,2.1476833976834,1.8475,1.16248086478127,0.0138414263898893,"NR3C1",0.0187740074306499,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0187740074306499,FALSE,0.217208209731029
"MA1153.1",259,1105,3.125,2.7625,1.13122171945701,0.0139684859098477,"Smad4",0.0189119609596123,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0189119609596123,FALSE,0.177883000612508
"MA1468.1",228,966,2.75096525096525,2.415,1.13911604594834,0.0149729329438228,"ATOH7",0.0202351593769779,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0202351593769779,FALSE,0.187915993695319
"MA0259.1",60,223,0.723938223938224,0.5575,1.29854389944076,0.0158061179702433,"ARNT::HIF1A",0.0213225388893336,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0213225388893336,FALSE,0.376895898560515
"MA0711.1",87,340,1.04971042471042,0.85,1.23495344083579,0.0172105155866982,"OTX1",0.0231751708080809,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0231751708080809,FALSE,0.304457819791612
"MA0703.2",122,496,1.47200772200772,1.24,1.18710300161913,0.0199195340829103,"LMX1B",0.0267550524930766,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0267550524930766,FALSE,0.247446334345777
"MA0649.1",183,769,2.20801158301158,1.9225,1.14851057633892,0.0199407629841161,"HEY2",0.0267550524930766,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0267550524930766,FALSE,0.199765398328888
"MA0037.3",166,693,2.00289575289575,1.7325,1.15607258464401,0.0204521890238362,"GATA3",0.0273919802724988,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0273919802724988,FALSE,0.209233228999801
"MA0901.2",435,1926,5.24855212355212,4.815,1.09004197789245,0.0213592737450953,"HOXB13",0.0285555881968479,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0285555881968479,FALSE,0.12438501827738
"MA0621.1",121,493,1.45994208494208,1.2325,1.18453718859398,0.0216561857768463,"mix-a",0.0289007416628396,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0289007416628396,FALSE,0.24432471069891
"MA0467.1",253,1089,3.05260617760618,2.7225,1.12125112125112,0.0219303733677846,"Crx",0.0292143902363702,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0292143902363702,FALSE,0.165110714522978
"MA0864.2",124,507,1.496138996139,1.2675,1.18038579577041,0.0225068963723382,"E2F2",0.0299289566733767,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0299289566733767,FALSE,0.239259687469228
"MA0706.1",130,534,1.56853281853282,1.335,1.17493095021185,0.0228733584384118,"MEOX2",0.0303148906191324,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0303148906191324,FALSE,0.232577201100998
"MA0730.1",436,1933,5.26061776061776,4.8325,1.08859136277657,0.0228783960034471,"RARA(var.2)",0.0303148906191324,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0303148906191324,FALSE,0.122463819714114
"MA0141.3",375,1653,4.5246138996139,4.1325,1.09488539615581,0.0245469274694159,"ESRRB",0.0324680990996175,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0324680990996175,FALSE,0.130781185620849
"MA1497.1",101,407,1.21862934362934,1.0175,1.19767011658904,0.0252151291300201,"HOXA6",0.033292896161053,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.033292896161053,FALSE,0.260231794932592
"MA1494.1",296,1291,3.57142857142857,3.2275,1.10656191213898,0.0263198984390354,"HNF4A(var.2)",0.0346901841616968,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0346901841616968,FALSE,0.146085475947574
"MA0670.1",282,1227,3.40250965250965,3.0675,1.10921260065514,0.0265995491475159,"NFIA",0.034996937679095,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.034996937679095,FALSE,0.149537211246099
"MA0702.2",124,511,1.496138996139,1.2775,1.171145985236,0.028105965033346,"LMX1A",0.0369138202726692,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0369138202726692,FALSE,0.227922153177726
"MA0626.1",211,904,2.54584942084942,2.26,1.12648204462364,0.0283643111495153,"Npas2",0.0371876557425983,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0371876557425983,FALSE,0.171825598862746
"MA0704.1",89,356,1.0738416988417,0.89,1.20656370656371,0.028417536027525,"Lhx4",0.0371920734676029,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0371920734676029,FALSE,0.27090528756805
"MA0009.2",133,552,1.60472972972973,1.38,1.16284763023893,0.0292403368033055,"TBXT",0.0382013804649246,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0382013804649246,FALSE,0.217663311242373
"MA0068.2",66,256,0.796332046332046,0.64,1.24426882239382,0.0292911389087626,"PAX4",0.0382013804649246,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0382013804649246,FALSE,0.315299370693028
"MA0122.3",202,864,2.43725868725869,2.16,1.1283605033605,0.0295089594957638,"Nkx3-2",0.0384182963068757,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0384182963068757,FALSE,0.174229351026993
"MA0258.2",526,2362,6.3465250965251,5.905,1.07477139653262,0.0301986909187072,"ESR2",0.0392477760023616,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0392477760023616,FALSE,0.104031174084766
"MA1632.1",601,2714,7.25144787644788,6.785,1.06874692357375,0.0313096300495122,"ATF2",0.0406208417685845,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0406208417685845,FALSE,0.0959216170485779
"MA0610.1",137,572,1.65299227799228,1.43,1.15593865593866,0.0324582575747742,"DMRT3",0.0420379516506624,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0420379516506624,FALSE,0.209066086116814
"MA0647.1",90,363,1.08590733590734,0.9075,1.19659210568301,0.0335576052956207,"GRHL1",0.0433864359627956,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0433864359627956,FALSE,0.258932655866179
"MA0088.2",416,1855,5.01930501930502,4.6375,1.08232992330027,0.0347326695455159,"ZNF143",0.0448279783407524,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0448279783407524,FALSE,0.114141671448319
"MA1553.1",166,705,2.00289575289575,1.7625,1.13639475341603,0.0357677004508399,"RARG(var.3)",0.0460841183701668,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0460841183701668,FALSE,0.184465345459978
"MA0914.1",154,652,1.85810810810811,1.63,1.1399436246062,0.0380110863877631,"ISL2",0.0488901214573643,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0488901214573643,FALSE,0.188963743910716
"MA0861.1",235,1022,2.83542471042471,2.555,1.10975526826799,0.0389261321772894,"TP73",0.0499808857216143,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0499808857216143,FALSE,0.150242857501575
"MA0164.1",209,904,2.52171814671815,2.26,1.1158044896983,0.0406002112454153,"Nr2e3",0.0520408205997936,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0520408205997936,FALSE,0.158085554492016
"MA1519.1",83,336,1.00144787644788,0.84,1.19219985291414,0.0429600679908395,"LHX5",0.0549712019230982,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0549712019230982,FALSE,0.253627310542294
"MA0036.3",218,948,2.63030888030888,2.37,1.10983497059446,0.0449877345622307,"GATA2",0.0574672088757262,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0574672088757262,FALSE,0.150346467659504
"MA0671.1",237,1036,2.85955598455598,2.59,1.10407566971274,0.0461301302197667,"NFIX",0.0588257728956341,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0588257728956341,FALSE,0.142840359773432
"MA0725.1",110,458,1.32722007722008,1.145,1.15914417224461,0.0470361276003714,"VSX1",0.0598787562967186,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0598787562967186,FALSE,0.213061261910955
"MA0623.2",99,410,1.19449806949807,1.025,1.16536397024202,0.050437912833442,"NEUROG1",0.0640999709944596,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0640999709944596,FALSE,0.2207818504146
"MA0114.4",476,2150,5.74324324324324,5.375,1.06851037083595,0.0510901965205977,"HNF4A",0.0648185146332753,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0648185146332753,FALSE,0.0956022608862139
"MA0486.2",246,1081,2.96814671814672,2.7025,1.09829665796363,0.0519960510419763,"HSF1",0.0658557794181907,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0658557794181907,FALSE,0.135269103041894
"MA0804.1",114,478,1.37548262548263,1.195,1.15103148575952,0.0521191738756632,"TBX19",0.0658998367987199,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0658998367987199,FALSE,0.202928551439547
"MA0496.3",1173,5443,14.1529922779923,13.6075,1.04008761918003,0.0542759727296981,"MAFK",0.0685107879126138,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0685107879126138,FALSE,0.056706456255552
"MA0897.1",139,592,1.67712355212355,1.48,1.13319158927267,0.0544101434834822,"Hmx2",0.0685641335112799,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0685641335112799,FALSE,0.180393072082331
"MA0749.1",21,72,0.253378378378378,0.18,1.40765765765766,0.0562849119163227,"ZBED1",0.0708069886839405,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0708069886839405,FALSE,0.493297538089537
"MA0109.1",164,707,1.97876447876448,1.7675,1.11952728642969,0.0570696233225942,"HLTF",0.0715133438442404,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0715133438442404,FALSE,0.162890980335478
"MA1541.1",447,2019,5.39333976833977,5.0475,1.06851704177113,0.0570749648692189,"NR6A1",0.0715133438442404,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0715133438442404,FALSE,0.0956112678985082
"MA0503.1",488,2211,5.88803088803089,5.5275,1.06522494582196,0.0571339851624226,"Nkx2-5(var.2)",0.0715133438442404,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0715133438442404,FALSE,0.0911594739660883
"MA0794.1",124,526,1.496138996139,1.315,1.13774828603726,0.0596556307997507,"PROX1",0.0745445570797554,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0745445570797554,FALSE,0.186182680983467
"MA1572.1",192,837,2.31660231660232,2.0925,1.10709788129143,0.0609379657146677,"TGIF2LY",0.0760196027142845,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0760196027142845,FALSE,0.146784083165449
"MA0628.1",73,298,0.880791505791506,0.745,1.18227047757249,0.0635426471312992,"POU6F1",0.0791365855758751,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0791365855758751,FALSE,0.241561350555179
"MA0771.1",261,1158,3.14913127413127,2.895,1.08778282353412,0.0662045779342735,"HSF4",0.0823143585649467,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0823143585649467,FALSE,0.121391876714143
"MA0658.1",85,353,1.02557915057915,0.8825,1.16212934909819,0.0689149510014408,"LHX6",0.0855416862680113,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0855416862680113,FALSE,0.21677189615269
"MA0800.1",375,1692,4.5246138996139,4.23,1.06964867603165,0.0721522691033955,"EOMES",0.089411283639756,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.089411283639756,FALSE,0.0971383728815316
"MA0777.1",32,121,0.386100386100386,0.3025,1.27636491272855,0.07721806755348,"MYBL2",0.0955301465918674,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0955301465918674,FALSE,0.352041984903355
"MA0770.1",277,1238,3.34218146718147,3.095,1.07986477130257,0.0781896921484503,"HSF2",0.0965720369912978,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0965720369912978,FALSE,0.110851994693225
"MA1571.1",211,932,2.54584942084942,2.33,1.09263923641606,0.0785713818725525,"TGIF2LX",0.0968830593007011,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0968830593007011,FALSE,0.127818456291577
"MA0161.2",445,2024,5.36920849420849,5.06,1.06110839806492,0.0793378322853434,"NFIC",0.0976667044304723,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0976667044304723,FALSE,0.085573402633073
"MA0484.2",464,2114,5.5984555984556,5.285,1.05931042544098,0.0806972473992566,"HNF4G",0.0991765182205031,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0991765182205031,FALSE,0.0831267875261846
"MA0071.1",313,1407,3.7765444015444,3.5175,1.07364446383636,0.0809645591576783,"RORA",0.0993413834401776,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.0993413834401776,FALSE,0.102517669294657
"MA0125.1",122,524,1.47200772200772,1.31,1.12367001679979,0.0817559657438108,"Nobox",0.100147701879939,"T2_prePB_to_PB","closing","T2_prePB_to_PB_closing",0.100147701879939,FALSE,0.168219711801204
