"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.74770686071971e-148,0.769337313390134,0.782,0.33,1.55284977985743e-143,"0","KIFC1"
7.91657184198028e-148,0.843803801994796,0.635,0.223,1.82184067799492e-143,"0","ICT1"
1.26381233061161e-147,0.806923028417985,0.664,0.237,2.9084113164365e-143,"0","FANCI"
1.34171699064388e-147,1.15501631307498,0.505,0.144,3.08769331056877e-143,"0","MINOS1"
2.05047725210118e-147,0.918845140117082,0.676,0.257,4.71876330026045e-143,"0","C16orf87"
2.38042028111521e-147,0.887195570302233,0.686,0.251,5.47806119293044e-143,"0","YDJC"
3.19940022489035e-147,0.860788160485102,0.627,0.22,7.36277973754016e-143,"0","TWISTNB"
3.19941980792532e-147,1.58375648164433,0.436,0.103,7.36282480397855e-143,"0","ORC1"
3.58628787213469e-147,0.859076360918144,0.687,0.263,8.25312428014356e-143,"0","DCAF13"
4.01924404878699e-147,0.862386138799154,0.676,0.246,9.24948632947349e-143,"0","CMC2"
4.97507886269177e-147,0.801881915568101,0.82,0.378,1.14491489867126e-142,"0","UTP11L"
7.24637874459872e-147,1.07083591110237,0.596,0.197,1.6676091404945e-142,"0","SEH1L"
8.63871640996037e-147,0.777918127281035,0.924,0.517,1.98802780742418e-142,"0","MBD2"
1.15810350344809e-146,0.858304697139228,0.701,0.272,2.66514359248509e-142,"0","TIMM23"
1.22328160776223e-146,0.864891870085316,0.695,0.268,2.81513796394322e-142,"0","MEMO1P1"
1.30377129568629e-146,0.728003687122664,0.871,0.444,3.00036888276287e-142,"0","RP11-120B7.1"
1.36149719908556e-146,0.912426961972375,0.685,0.26,3.13321350425561e-142,"0","PTPLAD1"
1.45189404071249e-146,1.02840223895482,0.695,0.279,3.34124375589166e-142,"0","PPP2R3C"
2.04488770071911e-146,0.69848450515747,0.836,0.394,4.70590006566488e-142,"0","C9orf78"
2.27380631623986e-146,0.795920479070832,0.829,0.372,5.23271047556279e-142,"0","ELAVL1"
2.30308242800891e-146,0.674768382313753,0.894,0.439,5.3000835915769e-142,"0","POLR2J"
2.42581583848197e-146,0.884494932034714,0.51,0.139,5.58252998909855e-142,"0","GPRIN3"
2.75521957069392e-146,0.905266685858156,0.661,0.244,6.34058679803792e-142,"0","PRPF4"
2.78120598435627e-146,1.02890299078161,0.551,0.172,6.40038933179909e-142,"0","SLC4A7"
3.72895968145287e-146,0.833818135103024,0.569,0.176,8.5814549149275e-142,"0","CTNNAL1"
4.26432127628884e-146,0.783386169046953,0.697,0.263,9.81348255312351e-142,"0","PSMD3"
5.49144884585157e-146,1.15135427261258,0.543,0.167,1.26374712289582e-141,"0","MCM10"
5.96892308700258e-146,0.901050164303996,0.694,0.271,1.3736282700119e-141,"0","CWC27"
7.04787640006537e-146,0.897364015295789,0.655,0.242,1.62192779594704e-141,"0","DIMT1"
8.39402764817997e-146,0.952639947427197,0.643,0.23,1.93171758267566e-141,"0","AFG3L2"
8.49183822079756e-146,0.721386790672506,0.86,0.406,1.95422672975214e-141,"0","NIPA2"
8.63056483717717e-146,1.06804640551897,0.603,0.203,1.98615188597958e-141,"0","CENPK"
1.22841655348848e-145,1.09896226852303,0.466,0.116,2.82695501454305e-141,"0","KIF14"
1.37040354240676e-145,0.917911074299236,0.736,0.305,3.15370967214067e-141,"0","DNAJC19"
1.51390609917349e-145,1.05948762523945,0.494,0.135,3.48395210602795e-141,"0","KIF23"
1.71193282303254e-145,0.911392860157727,0.598,0.197,3.93967100564478e-141,"0","TRUB2"
1.80082972724393e-145,1.38833103005262,0.522,0.154,4.14424945130647e-141,"0","WDHD1"
2.05444696380729e-145,0.812506831080643,0.753,0.313,4.72789879780973e-141,"0","RBBP8"
2.10071945452963e-145,0.746685060940177,0.752,0.314,4.83438568070903e-141,"0","MRPS18C"
2.45694720017589e-145,0.964552182580197,0.622,0.217,5.65417259176478e-141,"0","USP39"
2.61431639528119e-145,0.724906246772941,0.738,0.298,6.01632632046059e-141,"0","C19orf24"
2.93874069868155e-145,0.772090895685161,0.953,0.604,6.76292396987586e-141,"0","GNL3"
3.63977378181038e-145,0.608410603350712,0.803,0.334,8.37621140408024e-141,"0","SHCBP1"
4.26031497340356e-145,0.785813193477436,0.937,0.525,9.80426284829361e-141,"0","RBX1"
5.02709806990966e-145,0.826524706687898,0.779,0.351,1.15688607882831e-140,"0","HLA-DRB6"
7.41516544704223e-145,0.72030028659043,0.792,0.342,1.70645202432783e-140,"0","FH"
8.38854221535001e-145,0.757443034058058,0.882,0.454,1.9304552200185e-140,"0","HSPA4"
9.00086278927594e-145,0.764720429823423,0.859,0.388,2.07136855369607e-140,"0","MCM3"
1.06839073061639e-144,0.957036808884413,0.591,0.199,2.4586875883675e-140,"0","EIF2B3"
1.21061609488295e-144,1.23861545445561,0.483,0.131,2.78599081915414e-140,"0","ANAPC1"
1.71879133779244e-144,0.661311708863599,0.723,0.292,3.95545450566175e-140,"0","TNPO2"
1.7904262532471e-144,0.813260899811884,0.882,0.456,4.12030793659754e-140,"0","ACP1"
1.91115078388724e-144,0.716939417885633,0.732,0.292,4.3981312989597e-140,"0","ARRB2"
2.08645151252259e-144,0.659233440018866,0.783,0.331,4.80155086576824e-140,"0","BCL2L12"
2.28377960430834e-144,0.754302721025154,0.804,0.36,5.25566200339478e-140,"0","PDHA1"
2.90353747929089e-144,0.76918669911925,0.81,0.361,6.68191080109212e-140,"0","EIF4E2"
4.16918555463159e-144,0.797350568346085,0.773,0.329,9.59454671687368e-140,"0","TNPO1"
4.21546665284134e-144,0.719333259629951,0.976,0.639,9.70105340818377e-140,"0","SF1"
4.31447467671914e-144,0.78938668537359,0.717,0.281,9.92890057353375e-140,"0","TIMM8B"
4.389174318921e-144,0.868589201738077,0.802,0.367,1.01008068601329e-139,"0","PDHB"
4.57224744965648e-144,0.801737832683248,0.921,0.568,1.05221130558945e-139,"0","CSNK2B"
6.16883569497364e-144,0.803358513757949,0.698,0.272,1.41963415848428e-139,"0","PARVB"
6.70448216295447e-144,0.895665900251559,0.565,0.182,1.54290248016071e-139,"0","EIF2B2"
7.28979070554144e-144,0.766078214424946,0.959,0.635,1.67759953506625e-139,"0","GNB1"
7.78609954734707e-144,0.766485250624125,0.855,0.416,1.79181508883098e-139,"0","DENR"
1.07744692592749e-143,0.854813721304469,0.784,0.34,2.47952861063694e-139,"0","NUDC"
1.12442874760454e-143,0.672927538714106,0.754,0.31,2.58764787686232e-139,"0","CBFB"
1.41919554241326e-143,1.09987962652223,0.532,0.163,3.26599470175565e-139,"0","SLC39A14"
1.68513375156642e-143,0.726876873520661,0.684,0.25,3.87799830247981e-139,"0","TSR2"
2.46561805942084e-143,0.937332472831851,0.588,0.197,5.67412684014519e-139,"0","RBM18"
2.65631189875598e-143,1.21694616599085,0.491,0.136,6.11297057260714e-139,"0","SCARB1"
3.12295607985687e-143,0.828232883599515,0.676,0.256,7.18685882657461e-139,"0","MRPL28"
4.37068562443359e-143,0.830365521352948,0.843,0.417,1.0058258827509e-138,"0","PSMD2"
4.40635144186922e-143,1.37476526106525,0.477,0.13,1.01403365731736e-138,"0","SLC25A32"
5.38332150446997e-143,1.01644113520713,0.609,0.214,1.23886377782367e-138,"0","VTA1"
7.59211607528218e-143,0.683718947545119,0.693,0.263,1.74717367240469e-138,"0","CENPE"
1.06245880710788e-142,0.653991391374358,0.713,0.269,2.44503645279737e-138,"0","ASF1B"
1.33103048637148e-142,1.63414517533453,0.425,0.101,3.06310045828668e-138,"0","TIMM8A"
1.43680326419156e-142,0.812535634077676,0.763,0.329,3.30651535188405e-138,"0","FAM98A"
1.45884607278413e-142,0.809635909871917,0.802,0.354,3.35724246729812e-138,"0","SKA2"
1.5875780251851e-142,0.954993247301828,0.521,0.153,3.65349330935848e-138,"0","GINS1"
1.61953719111576e-142,0.692993821888082,0.906,0.476,3.7270409379147e-138,"0","TXNL4A"
2.4600665699947e-142,1.25526612395549,0.596,0.21,5.6613511975288e-138,"0","MSMO1"
2.5447328434123e-142,0.751284353851627,0.836,0.388,5.85619369254473e-138,"0","HDAC1"
2.60623962665931e-142,0.865947560676389,0.642,0.229,5.99773925283107e-138,"0","NUP85"
3.48659942093969e-142,0.828739846567087,0.656,0.245,8.0237112474085e-138,"0","SDHD"
3.82571943342149e-142,0.977843717360732,0.592,0.201,8.80412813213287e-138,"0","GFM1"
4.20070482374206e-142,1.33853561512188,0.477,0.13,9.66708201087761e-138,"0","CDC45"
5.17792611675313e-142,0.735446091890478,0.975,0.698,1.1915961372484e-137,"0","ANXA2"
6.88920273230563e-142,0.86009633377375,0.909,0.52,1.5854122247855e-137,"0","SLIRP"
7.06251861483508e-142,0.645020187015374,0.779,0.329,1.625297408832e-137,"0","GNL2"
7.64921073520354e-142,0.695206071252792,0.814,0.356,1.76031286649239e-137,"0","ESYT1"
8.0137082698664e-142,0.917977271053006,0.63,0.231,1.84419468414436e-137,"0","IDH3B"
8.41236680313004e-142,1.10849272813535,0.53,0.162,1.93593797240432e-137,"0","LIAS"
1.00518369757096e-141,0.953768020979292,0.565,0.186,2.31322924322006e-137,"0","FASTKD2"
1.87603188898044e-141,0.919158336947904,0.626,0.224,4.31731218611069e-137,"0","METAP1"
2.58223263331969e-141,0.785677553124008,0.708,0.281,5.94249195905861e-137,"0","FBXO5"
3.42399360764559e-141,0.806523361468137,0.623,0.215,7.87963648927479e-137,"0","NDC80"
4.54661622598026e-141,1.04375403235459,0.541,0.165,1.04631279208484e-136,"0","ESCO2"
5.46304411470571e-141,0.688161731119762,0.861,0.405,1.25721034211723e-136,"0","SMC2"
6.05027718739449e-141,1.42452633190147,0.451,0.117,1.39235028913509e-136,"0","PTS"
6.64463319476935e-141,0.974478784263207,0.586,0.195,1.52912943711227e-136,"0","NUP107"
9.91422006089874e-141,0.737415199094647,0.845,0.408,2.28155946261463e-136,"0","UBE2M"
1.07813615092679e-140,0.561574953724195,0.626,0.216,2.48111472412782e-136,"0","MPDU1"
1.19017379519777e-140,0.718079847629501,0.645,0.232,2.73894695488862e-136,"0","GRWD1"
1.55407770892684e-140,1.18515261427619,0.487,0.135,3.57639903155334e-136,"0","HEATR2"
1.66819740418354e-140,0.720996377381931,0.803,0.352,3.83902268624757e-136,"0","SUGT1"
1.74789322110032e-140,0.94387194260867,0.652,0.244,4.02242666971816e-136,"0","ARMC1"
1.79509857331361e-140,0.770388240733922,0.851,0.408,4.1310603467666e-136,"0","RPA2"
1.82159966826176e-140,1.40535335392429,0.471,0.13,4.19204731657079e-136,"0","OIP5"
2.15456163812721e-140,0.774086539840254,0.833,0.388,4.95829269782214e-136,"0","MDH2"
2.42778865250027e-140,0.740874263441073,0.907,0.481,5.58707002599887e-136,"0","TAF1D"
2.50186732533123e-140,0.744538863174452,0.878,0.449,5.75754727578477e-136,"0","USP14"
3.38048923736777e-140,0.834352956139371,0.849,0.411,7.77951988195445e-136,"0","SRP9"
3.62121350581024e-140,0.96469728872055,0.608,0.209,8.3334986409211e-136,"0","GINS4"
3.74518455816739e-140,0.785641837774274,0.589,0.198,8.61879322371062e-136,"0","HEATR1"
3.90380895461492e-140,0.914888829728344,0.501,0.143,8.98383554725531e-136,"0","EXOSC2"
4.1011252800541e-140,1.09413301959207,0.563,0.185,9.43791960698849e-136,"0","MRPL19"
4.67064686667706e-140,0.804593103317258,0.822,0.376,1.07485596342839e-135,"0","NUDT21"
4.68790479871758e-140,0.755630942122335,0.848,0.405,1.07882753132888e-135,"0","SCAMP3"
6.14230592937673e-140,1.26031958327779,0.454,0.118,1.41352886352747e-135,"0","CHAC2"
6.51703606805683e-140,1.02300364332662,0.558,0.181,1.49976551034192e-135,"0","WDR36"
7.08530027306509e-140,0.760484966991486,0.761,0.327,1.63054015184047e-135,"0","EIF2S1"
9.72190729929373e-140,0.777371470821264,0.876,0.447,2.23730252678647e-135,"0","EIF2S3"
1.10780829294755e-139,0.74108545434973,0.625,0.222,2.54939922456019e-135,"0","FAR1"
1.16540813720102e-139,1.26044859504562,0.445,0.114,2.68195374614071e-135,"0","PFAS"
1.17866273379892e-139,0.731432148889376,0.682,0.26,2.71245654929145e-135,"0","DNM1L"
1.20525550368334e-139,0.706515892173626,0.812,0.366,2.77365449062646e-135,"0","NCAPD2"
1.47393697286322e-139,0.828277938288315,0.598,0.206,3.39197115565013e-135,"0","GTSE1"
1.49150778815119e-139,0.894103911666616,0.557,0.181,3.43240687287233e-135,"0","HAUS2"
1.49666582780482e-139,0.829711950121324,0.751,0.327,3.44427706952723e-135,"0","RPF1"
1.75438449172768e-139,0.888063914944089,0.582,0.193,4.0373650308129e-135,"0","C8orf33"
2.14202112044045e-139,0.944452683282082,0.693,0.276,4.9294332044696e-135,"0","LSM6"
2.27920124411428e-139,0.7602284858538,0.94,0.541,5.24512582308018e-135,"0","HADHA"
3.44022125873986e-139,0.746790932352524,0.661,0.25,7.91698118273804e-135,"0","DFFA"
3.50524019986932e-139,0.76940678108269,0.879,0.442,8.06660927195926e-135,"0","CYB5B"
3.70238937376861e-139,1.08037918541104,0.553,0.177,8.5203086658537e-135,"0","WDR12"
4.01200856994627e-139,0.744928655208799,0.903,0.488,9.23283532201734e-135,"0","PDAP1"
4.28113580555739e-139,0.773600220080041,0.886,0.478,9.85217782932922e-135,"0","SNRPB2"
5.14213107405185e-139,0.764120912092628,0.844,0.408,1.18335862407155e-134,"0","DNAJC15"
5.72757322248375e-139,0.837251250424723,0.664,0.251,1.31808642569019e-134,"0","KPNA4"
5.72968236253003e-139,0.943824306043176,0.631,0.229,1.31857180208904e-134,"0","CNIH4"
6.98687757492568e-139,0.774673152755122,0.941,0.544,1.60789013631765e-134,"0","MDH1"
7.99656049815586e-139,0.787826145965917,0.821,0.374,1.84024846744061e-134,"0","PWP1"
8.87562971370465e-139,0.741982176482695,0.97,0.653,2.04254866601485e-134,"0","TPM4"
8.96284589083057e-139,0.812173571308477,0.864,0.422,2.06261972485684e-134,"0","FKBP3"
1.10183734742307e-138,0.849039569639785,0.628,0.215,2.53565828762471e-134,"0","RP11-16F15.1"
1.10686098504818e-138,0.718046546981264,0.761,0.324,2.54721918489137e-134,"0","CCDC25"
1.18125862422434e-138,0.943983928485544,0.644,0.233,2.71843047192747e-134,"0","PTMAP4"
1.25515417756155e-138,1.03647366499953,0.545,0.173,2.88848630882239e-134,"0","PPAT"
1.53412558366568e-138,0.693173827563251,0.998,0.931,3.53048320568984e-134,"0","CALR"
3.12491505789821e-138,0.778211690612687,0.796,0.356,7.19136702274114e-134,"0","CHCHD7"
3.29767004053039e-138,1.26656069391515,0.498,0.149,7.58892806427258e-134,"0","MTMR2"
3.89267798542318e-138,0.993876996024881,0.566,0.186,8.95821984785436e-134,"0","AGPAT5"
4.01407294035791e-138,1.20904727907953,0.528,0.167,9.23758605764566e-134,"0","RMI1"
4.12883775186315e-138,0.714483196795497,0.977,0.701,9.50169431836266e-134,"0","TPM3"
4.78181327524016e-138,0.92465049639965,0.561,0.183,1.10043868903102e-133,"0","NCAPG2"
4.90012609675714e-138,0.775366035433149,0.659,0.245,1.12766601864672e-133,"0","ECHDC1"
5.91352214998327e-138,0.934440706506076,0.619,0.224,1.36087885237565e-133,"0","GLRX2"
5.95755760562568e-138,0.7074495980136,0.831,0.388,1.37101273178264e-133,"0","AP2B1"
6.71252092947903e-138,0.754692334561257,0.714,0.29,1.54475244150101e-133,"0","HSD17B12"
7.37134168133013e-138,0.823158084653062,0.611,0.216,1.6963668611245e-133,"0","CCDC43"
7.41706957129537e-138,0.78817646707748,0.769,0.344,1.7068902204422e-133,"0","PITPNA"
1.20038684160759e-137,0.735304663692217,0.669,0.255,2.76245023859154e-133,"0","TSPAN13"
1.3372603459873e-137,0.63767969818026,0.799,0.35,3.07743723422056e-133,"0","SPTY2D1"
1.45861675274406e-137,0.754664344744598,0.882,0.429,3.35671473308991e-133,"0","APEX1"
1.72819917754764e-137,0.717015615614667,0.766,0.326,3.97710476729039e-133,"0","LSM12"
1.90968518577042e-137,1.24721114671622,0.488,0.141,4.39475851801347e-133,"0","TTK"
2.16332263475269e-137,0.742181924159541,0.853,0.41,4.97845437935636e-133,"0","HSD17B10"
2.51374994993479e-137,0.957557516033875,0.552,0.177,5.78489275978494e-133,"0","EXOSC5"
2.59852992694605e-137,0.775410698748575,0.662,0.25,5.97999692088095e-133,"0","MRPL47"
2.71912922290784e-137,0.806005620342751,0.749,0.313,6.25753208067782e-133,"0","CORO1C"
3.16297667507276e-137,0.729629176296469,0.782,0.336,7.27895822234493e-133,"0","EXOSC9"
3.43922715230727e-137,0.754575673383468,0.781,0.344,7.91469344560473e-133,"0","STRAP"
3.65594885112392e-137,0.68152160781556,0.988,0.744,8.41343509109147e-133,"0","HNRNPD"
3.84764993874157e-137,0.752833149202087,0.926,0.538,8.85459680402599e-133,"0","MRPL51"
4.30241194796334e-137,0.966203043148299,0.567,0.189,9.90114061584803e-133,"0","ICMT"
4.3742646391137e-137,0.632527282626566,0.718,0.286,1.00664952139923e-132,"0","MRPS5"
4.74461169963201e-137,0.796854956839895,0.785,0.338,1.09187749043632e-132,"0","SAE1"
4.87570481869107e-137,0.858805366779589,0.523,0.158,1.12204594992538e-132,"0","CCNF"
5.82141285420595e-137,0.672249883212542,0.636,0.227,1.33968174013841e-132,"0","AC107983.4"
6.67033741736198e-137,1.18285102791333,0.47,0.131,1.53504474985751e-132,"0","SOX4"
7.73364569655422e-137,0.660179681402741,0.791,0.33,1.77974388414802e-132,"0","TK1"
7.9030516493739e-137,1.04088516418931,0.521,0.159,1.81872927607042e-132,"0","YRDC"
8.23573615029854e-137,1.38319150219618,0.429,0.107,1.8952899602682e-132,"0","C20orf24"
1.14019992640603e-136,0.712423355203688,0.624,0.223,2.6239420906382e-132,"0","TACC3"
1.43499122309877e-136,0.903644134803085,0.563,0.189,3.3023453017172e-132,"0","NOL10"
1.4661349181036e-136,0.727643269709085,0.797,0.36,3.37401628703182e-132,"0","ELOF1"
1.47635403552037e-136,0.77029429033034,0.943,0.585,3.39753354194304e-132,"0","RAC1"
1.4829308415774e-136,0.767585650659732,0.669,0.26,3.41266874572208e-132,"0","MTIF2"
1.57492834897076e-136,0.814175354139985,0.607,0.211,3.62438260948641e-132,"0","CDKN3"
2.01254299550605e-136,0.80287725005171,0.726,0.3,4.63146519555808e-132,"0","TMEM109"
2.01734129004009e-136,0.766380967264779,0.807,0.359,4.64250751076926e-132,"0","ADH5"
2.34171439817853e-136,0.855124025134772,0.678,0.271,5.38898734452825e-132,"0","RAE1"
2.4259733157485e-136,0.826958617006236,0.544,0.175,5.58289239153202e-132,"0","RNF126"
2.67377247768677e-136,1.21103764409131,0.415,0.1,6.15315260290056e-132,"0","SLC5A6"
2.80444785380805e-136,0.760665386211333,0.756,0.329,6.45387584596846e-132,"0","TOPBP1"
2.8448611797722e-136,0.807801582642593,0.873,0.454,6.54687903300975e-132,"0","LSM5"
3.29400052395654e-136,0.651047603026735,0.813,0.373,7.58048340578119e-132,"0","KIF20B"
3.71890074377042e-136,0.662467498665843,0.81,0.362,8.55830628163888e-132,"0","NDUFS3"
3.90087068724566e-136,0.749796196043933,0.714,0.29,8.97707371255843e-132,"0","ADK"
3.93638882303099e-136,0.916927081577657,0.637,0.235,9.05881159844121e-132,"0","DRG1"
3.95858329760663e-136,0.726239902036508,0.783,0.351,9.10988774278214e-132,"0","GLUD1"
4.22229521828722e-136,0.840594075593017,0.65,0.248,9.71676798584439e-132,"0","ATG3"
4.4263712563438e-136,0.738541046517983,0.717,0.293,1.0186408172224e-131,"0","COPS2"
4.48594438052217e-136,0.924820567360386,0.549,0.179,1.03235038028957e-131,"0","APTX"
5.17961135560732e-136,0.818429570673116,0.836,0.416,1.19198396126591e-131,"0","API5"
7.27458024791199e-136,1.53359124404742,0.406,0.095,1.67409915245199e-131,"0","PUS7"
7.61290672578505e-136,1.03761621334386,0.572,0.194,1.75195822480491e-131,"0","CISD1"
1.09948394790335e-135,1.17039367040967,0.54,0.176,2.53024240930997e-131,"0","POLE2"
1.25960071969214e-135,1.37778807341141,0.606,0.231,2.89871913622752e-131,"0","HMGCS1"
1.32285585948006e-135,0.616519659365425,0.996,0.9,3.04428818942146e-131,"0","RPL9"
1.36608474017419e-135,0.608963310829377,0.784,0.338,3.14377081256287e-131,"0","TBCB"
1.36755295894012e-135,0.667071807164156,0.831,0.399,3.1471496244089e-131,"0","HCFC1"
1.84501790509036e-135,0.720685321283129,0.95,0.617,4.24593970498445e-131,"0","NSA2"
3.10056855486511e-135,0.693384246955093,0.582,0.197,7.13533841531108e-131,"0","ACSL5"
3.62692502198089e-135,0.720062655296486,0.679,0.263,8.34664255308463e-131,"0","BCAS2"
3.91584224690021e-135,0.772005750795751,0.749,0.324,9.01152776279145e-131,"0","PPA2"
4.14755009530534e-135,0.649682469318834,0.993,0.851,9.54475703432618e-131,"0","MTDH"
4.64879088108331e-135,0.741596219380983,0.844,0.403,1.0698262454637e-130,"0","NEDD8"
4.79806346536462e-135,0.8679478881315,0.582,0.204,1.10417834528436e-130,"0","CCNH"
1.16090686432867e-134,0.824755881952093,0.657,0.255,2.67159496687957e-130,"0","ACTL6A"
1.24775832813097e-134,0.785510969011148,0.645,0.241,2.8714662405278e-130,"0","TIMMDC1"
1.26791320140909e-134,0.932234976641441,0.635,0.244,2.91784865040273e-130,"0","SGK1"
1.27370629054798e-134,0.647915862250833,0.864,0.408,2.93118028643807e-130,"0","MCM5"
1.30440964452167e-134,0.916909004466632,0.559,0.184,3.00183791493772e-130,"0","TESC"
1.65319402809914e-134,0.661676013661736,0.765,0.327,3.80449541686456e-130,"0","DNAJA2"
1.69262665967563e-134,0.958182278711467,0.496,0.145,3.89524173191154e-130,"0","NOL12"
1.92782351690687e-134,0.935916667072871,0.61,0.219,4.43650025945777e-130,"0","MRPL45"
2.24085534957756e-134,0.964241180187775,0.549,0.177,5.15688041598284e-130,"0","GTPBP8"
2.46481533715202e-134,0.696292650927535,0.961,0.649,5.67227953538793e-130,"0","COX5A"
2.56278094744669e-134,0.747711062962808,0.837,0.399,5.89772779435906e-130,"0","COX16"
2.80919550879248e-134,0.614816637701147,0.929,0.499,6.46480162438413e-130,"0","UBALD2"
3.12349593897705e-134,0.711058998209459,0.881,0.448,7.18810120436788e-130,"0","SUMO3"
3.1318060111361e-134,0.94336346925649,0.654,0.253,7.20722517342751e-130,"0","TMEM126B"
3.2234325169371e-134,0.940123122359759,0.566,0.191,7.41808525122735e-130,"0","TAF2"
4.04219865322307e-134,0.648742529832073,0.867,0.416,9.30231176066226e-130,"0","TCERG1"
4.20207132897295e-134,0.687685415043131,0.873,0.447,9.67022674936545e-130,"0","TALDO1"
4.35170180450429e-134,0.726611188580413,0.947,0.564,1.00145713627057e-129,"0","ANP32E"
4.40411942824561e-134,0.635573140183062,0.746,0.318,1.01352000402216e-129,"0","ARL5A"
4.97214144795773e-134,0.803153783638602,0.643,0.24,1.14423891141851e-129,"0","GPN3"
5.06546557884537e-134,0.672981738430775,0.734,0.306,1.16571559365969e-129,"0","PFDN2"
5.165605142482e-134,0.761991092964037,0.867,0.464,1.18876071143938e-129,"0","MRPL34"
5.39459476996022e-134,0.750340489894044,0.835,0.393,1.24145809441095e-129,"0","GNAI3"
5.60641962862189e-134,0.816529093770084,0.791,0.368,1.29020534913475e-129,"0","DDT"
6.68014416736719e-134,0.651582219139567,0.921,0.492,1.53730157723621e-129,"0","DDX18"
6.94968750526116e-134,0.882893643808325,0.53,0.168,1.59933158558575e-129,"0","HDHD1"
7.60301544115128e-134,1.21449372285886,0.486,0.145,1.74968194347215e-129,"0","DARS2"
8.02249575640516e-134,0.873247402856488,0.544,0.175,1.84621694842152e-129,"0","LETM1"
9.44661871359483e-134,0.682353294461343,0.755,0.322,2.17395036455958e-129,"0","DNAJC2"
9.93158251939715e-134,1.01768033449272,0.53,0.165,2.28555508518887e-129,"0","RP11-226L15.1"
1.39734013041282e-133,0.987340647677402,0.535,0.171,3.21569884211902e-129,"0","TUBG1"
2.02081012817136e-133,1.99177846778599,0.41,0.105,4.65049034796075e-129,"0","AK4"
2.05759304826574e-133,0.70902565544964,0.685,0.265,4.73513888197396e-129,"0","BLM"
2.16200108816786e-133,1.14800247399308,0.42,0.102,4.9754131042007e-129,"0","NOL6"
2.50590975443338e-133,0.643503579170834,0.752,0.318,5.76685011787755e-129,"0","NDUFA10"
3.09042033488478e-133,0.653662595861971,0.849,0.399,7.11198431667034e-129,"0","ELOVL5"
3.29241133020816e-133,0.874632274877433,0.652,0.257,7.57682619420805e-129,"0","PFDN4"
3.88522780176276e-133,0.599244638616247,0.826,0.379,8.94107474019665e-129,"0","IL2RB"
5.18825614670312e-133,0.761977571710194,0.75,0.329,1.19397338704079e-128,"0","RP11-796G6.1"
5.47762318180963e-133,0.729477936834184,0.633,0.233,1.26056542282985e-128,"0","NCLN"
7.25637084127631e-133,0.87531258914609,0.624,0.229,1.66990862170292e-128,"0","TUSC2"
9.45711508115239e-133,0.866474707690711,0.696,0.284,2.1763658936256e-128,"0","BRCC3"
9.92523904143497e-133,0.705593376735971,0.92,0.541,2.28409526060543e-128,"0","SLC7A5"
1.29227898066249e-132,0.804929801787237,0.688,0.275,2.97392161819858e-128,"0","SETD3"
1.37793593219422e-132,0.887556169690297,0.643,0.238,3.17104396075856e-128,"0","WDR76"
1.42807802765516e-132,0.591251754682583,0.706,0.291,3.28643596504281e-128,"0","NARF"
1.45029280374325e-132,0.871823096804739,0.901,0.512,3.33755882925434e-128,"0","SNRPE"
1.49823905566609e-132,0.756132807179805,0.712,0.295,3.44789753880438e-128,"0","E2F4"
1.59703582300546e-132,1.00380448227152,0.531,0.169,3.67525853948247e-128,"0","POLR2C"
1.62138531736607e-132,0.669024706830394,0.87,0.445,3.73129403085454e-128,"0","TARDBP"
1.75201967200502e-132,0.801750591423821,0.701,0.287,4.03192287118514e-128,"0","DLST"
2.89489190383149e-132,0.998762272059925,0.552,0.18,6.66201473828741e-128,"0","MELK"
3.02501338305164e-132,1.5091842420709,0.409,0.1,6.96146329841675e-128,"0","AC009948.5"
3.53524397722151e-132,0.819464283904963,0.725,0.294,8.13565696477986e-128,"0","ACAT2"
3.87656347223712e-132,0.706562206297078,0.692,0.275,8.92113551865929e-128,"0","FARSA"
7.74785011473719e-132,0.686122564353521,0.924,0.519,1.78301274690447e-127,"0","SRSF10"
1.05928601713403e-131,0.704257930336769,0.751,0.317,2.43773491123055e-127,"0","IMMT"
1.07666654211626e-131,1.07069076103501,0.539,0.18,2.47773271337216e-127,"0","SLC2A1"
1.48731575506363e-131,1.14842701663544,0.474,0.135,3.42275974712794e-127,"0","PTMAP2"
1.59347970779435e-131,1.00155107223122,0.505,0.157,3.66707485154714e-127,"0","HEATR3"
1.59537515566636e-131,0.757018258194999,0.823,0.396,3.67143684573498e-127,"0","PCMT1"
1.72600847769746e-131,0.700894534886289,0.709,0.289,3.97206330972517e-127,"0","MRPL22"
1.7335946143276e-131,0.763360112602941,0.66,0.257,3.98952128595211e-127,"0","RRP36"
1.77123230573653e-131,0.79586288148752,0.663,0.259,4.07613690519147e-127,"0","RTCA"
1.77200208991765e-131,0.630185907708854,0.889,0.449,4.07790840952749e-127,"0","TKT"
2.68526958815928e-131,0.735921991431774,0.773,0.345,6.17961090323095e-127,"0","CPSF2"
2.90010792748272e-131,0.754095951665297,0.945,0.6,6.67401837351599e-127,"0","COX6A1"
3.01282930897501e-131,0.692986267819004,0.738,0.314,6.9334240887442e-127,"0","TMEM14B"
3.03654403010657e-131,0.760758693518602,0.783,0.363,6.98799877648426e-127,"0","POLR2K"
3.1142085844954e-131,0.673151148846991,0.798,0.351,7.16672821549926e-127,"0","POLR2G"
3.43559822884249e-131,0.722817621066991,0.592,0.21,7.90634220403521e-127,"0","NUP205"
